smiles,MinAbsEStateIndex,BalabanJ,Chi3n,Chi3v,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,EState_VSA2,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState8,VSA_EState9,FractionCSP3,NumHDonors,fr_Al_OH_noTert,fr_benzene,fr_imide,fr_unbrch_alkane,value
*Cc1ccc(Nc2ccc(*)s2)s1,0.3773149722852104,2.102852645102257,1.379682747080557,2.948004179584676,0.0,6.923737199690624,29.14261546754774,10.002163953375732,0.0,6.923737199690624,0.0,0.0,10.257209964167211,0.0,7.7125447478374065,1.3831938145628622,0.0,0.1111111111111111,1,0,0,0,0,3.83
*Cc1ccc(NC(*)=S)s1,0.1988699924414211,2.6495075543905027,0.8358823667714922,1.7942739392882203,0.0,6.923737199690624,17.00988133062452,5.001081976687867,0.0,6.923737199690624,0.0,0.0,0.0,12.217873443046695,4.49837962962963,1.3704308390022677,0.0,0.1666666666666666,1,0,0,0,0,4.42
*Cc1ccc(NO*)s1,0.036832955404384,2.5918163053361463,0.7622437422723688,1.5998445028904986,0.0,6.923737199690624,17.00988133062452,5.001081976687867,0.0,12.130990224467917,0.0,0.0,0.0,5.20725302477729,6.1878722600151175,1.3637226001511715,0.0,0.2,1,0,0,0,0,4.04
*Cc1ccc(Oc2ccc(*)s2)s1,0.3373149722852103,2.102852645102257,1.2851549282369312,2.7785614036105204,0.0,6.923737199690624,29.14261546754774,0.0,10.12641507057642,6.923737199690624,0.0,0.0,16.716848648400653,4.736862953800049,3.665785488578148,1.343193814562862,0.0,0.1111111111111111,0,0,0,0,0,3.63
*Cc1ccc(OC(*)=S)s1,0.0877588813303099,2.6495075543905027,0.7792540877083631,1.6814594423771938,0.0,6.923737199690624,17.00988133062452,0.0,5.0632075352882095,6.923737199690624,0.0,0.0,11.336785877934735,16.954736396846744,1.0000462962962966,1.3304308390022674,0.0,0.1666666666666666,0,0,0,0,0,4.25
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.349766876141335,1.914902758589856,2.558932263212822,4.685591909927934,0.0,6.923737199690624,54.09438803938988,0.0,0.0,6.923737199690624,0.0,0.0,5.380062770465915,0.0,1.6293969577934226,1.3585740903850572,0.0,0.0666666666666666,0,0,1,0,0,4.02
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,0.3251217054668464,1.9054977594361533,2.847200846012211,4.030597299406599,0.0,6.923737199690624,66.2271221763131,0.0,0.0,6.923737199690624,0.0,0.0,6.06636706846161,0.0,0.0,1.3524815530337786,0.0,0.0588235294117647,0,0,2,0,0,3.99
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,0.177897665238935,2.3115864006790567,1.945041768120248,3.343920424650212,0.0,6.923737199690624,46.83880109616796,0.0,0.0,6.923737199690624,0.0,0.0,0.0,12.217873443046695,1.2335447635844463,1.3522781767027798,0.0,0.0833333333333333,0,0,1,0,0,4.61
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.3396601597374435,1.8816231251221465,2.9283186795064715,3.773950799889377,0.0,6.923737199690624,66.2271221763131,0.0,0.0,6.923737199690624,0.0,0.0,5.380062770465915,0.0,1.6163161723524972,1.3501103807356585,0.0,0.0588235294117647,0,0,2,0,0,4.21
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,0.3170488719613207,1.8726978379111328,3.223736132108101,3.223736132108101,0.0,6.923737199690624,78.35985631323634,0.0,0.0,6.923737199690624,0.0,0.0,6.06636706846161,0.0,0.0,1.3450244026851448,0.0,0.0526315789473684,0,0,3,0,0,3.67
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,0.1590987461712569,2.2938665692343942,2.290020416179442,2.525722676574958,0.0,6.923737199690624,59.65783953108687,0.0,0.0,6.923737199690624,0.0,0.0,0.0,12.217873443046695,1.2007467922890005,1.3448943781420333,0.0,0.0714285714285714,0,0,2,0,0,4.45
*Cc1ccc(-c2ccc(O*)cc2)cc1,0.00293829086578,2.275124195489887,2.141585382802972,2.141585382802972,0.0,6.923737199690624,54.09438803938988,0.0,5.749511833283905,6.923737199690624,0.0,0.0,0.0,5.106527394840706,5.399820317602605,1.344467380896854,0.0,0.0769230769230769,0,0,2,0,0,3.79
*Cc1ccc(Cc2ccc(*)s2)cc1,0.401647665238935,2.105655381485372,1.928613509279556,2.725156431245794,0.0,13.344558822616634,52.40225258786495,0.0,0.0,13.344558822616634,0.0,0.0,10.94351426216291,0.0,1.658313282102965,1.3834029090031077,0.0,0.1666666666666666,0,0,1,0,0,3.4
*Cc1ccc(Cc2ccc(*)cc2)cc1,0.3652098572823681,2.1088517120273824,2.218488763903245,2.218488763903245,0.0,13.344558822616634,65.22129102278387,0.0,0.0,13.344558822616634,0.0,0.0,6.06636706846161,0.0,0.0,1.3741490807372845,0.0,0.1428571428571428,0,0,2,0,0,3.41
*Cc1ccc(CC(*)=S)cc1,0.2828413170823884,2.709147824373649,1.299264295798084,1.4436018630954903,0.0,13.344558822616634,35.392371257240434,0.0,0.0,13.344558822616634,0.0,0.0,0.0,12.217873443046695,1.3204846938775512,1.3736125283446712,0.0,0.2222222222222222,0,0,1,0,0,3.68
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,0.186105442176871,2.268259429656968,1.9115481190663577,2.7068733850030475,0.0,6.923737199690624,52.40225258786495,0.0,0.0,6.923737199690624,0.0,5.783244946364939,11.336785877934735,0.0,1.4345632821029648,1.266528381414294,0.0,0.0833333333333333,0,0,1,0,0,4.07
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,0.1386054421768714,2.268204423334219,2.196546680972012,2.196546680972012,0.0,6.923737199690624,65.22129102278387,0.0,0.0,6.923737199690624,0.0,5.783244946364939,0.0,0.0,0.0,1.2572745531484708,0.0,0.0714285714285714,0,0,2,0,0,3.96
*Cc1ccc(C(=O)C(*)=S)cc1,0.0876795162509453,2.921307190634043,1.308822173658414,1.494217579607713,0.0,6.923737199690624,35.392371257240434,0.0,0.0,6.923737199690624,0.0,5.783244946364939,0.0,12.217873443046695,0.6862254346182919,1.256738000755858,0.0,0.1111111111111111,0,0,1,0,0,4.22
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,0.3209069244981943,2.268259429656968,1.9115481190663577,3.310426775596321,0.0,6.923737199690624,52.40225258786495,0.0,0.0,6.923737199690624,0.0,0.0,5.380062770465915,12.217873443046695,1.567896615436298,1.3345555922986478,0.0,0.0833333333333333,0,0,1,0,0,4.17
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,0.3061584589452555,2.268204423334219,2.196546680972012,2.6679512017630445,0.0,6.923737199690624,65.22129102278387,0.0,0.0,6.923737199690624,0.0,0.0,0.0,12.217873443046695,0.0,1.3253017640328246,0.0,0.0714285714285714,0,0,2,0,0,4.09
*Cc1ccc(C(=S)O*)cc1,0.0643809051398336,2.843524062030637,1.1896380335841157,1.4253402939796316,0.0,6.923737199690624,35.392371257240434,0.0,0.0,12.03026459453133,0.0,0.0,0.0,17.324400837887403,5.891725009448224,1.3212044123204838,0.0,0.125,0,0,1,0,0,3.95
*Cc1ccc(Nc2ccc(*)s2)cc1,0.3616476652389351,2.105655381485372,1.693104757103054,2.4050966897064106,0.0,6.923737199690624,41.96165390246666,10.688468251371429,0.0,6.923737199690624,0.0,0.0,5.380062770465915,0.0,6.33422503569329,1.3556251312253296,0.0,0.0909090909090909,1,0,1,0,0,4.02
*Cc1ccc(Nc2ccc(*)cc2)cc1,0.3374320795045902,2.1088517120273824,1.960844420576497,1.960844420576497,0.0,6.923737199690624,54.09438803938988,11.374772549367124,0.0,6.923737199690624,0.0,0.0,6.06636706846161,0.0,3.4306122448979592,1.3463713029595064,0.0,0.0769230769230769,1,0,2,0,0,3.94
*Cc1ccc(NC(*)=S)cc1,0.1717302059712774,2.709147824373649,1.1493043767939892,1.251366449409955,0.0,6.923737199690624,29.82891976554344,5.687386274683562,0.0,6.923737199690624,0.0,0.0,0.0,12.217873443046695,3.219038170823885,1.3458347505668935,0.0,0.125,1,0,1,0,0,4.11
*Cc1ccc(Oc2ccc(*)s2)cc1,0.321647665238935,2.105655381485372,1.5887705074028804,2.263304961440972,0.0,6.923737199690624,41.96165390246666,0.0,10.812719368572116,6.923737199690624,0.0,0.0,11.336785877934735,4.736862953800049,2.566760938943479,1.327847353447552,0.0,0.0909090909090909,0,0,1,0,0,3.59
*Cc1ccc(OC(*)=S)cc1,0.0606190948601662,2.709147824373649,1.082869666874312,1.1662030002076451,0.0,6.923737199690624,29.82891976554344,0.0,5.749511833283905,6.923737199690624,0.0,0.0,0.0,16.954736396846744,0.0,1.3180569727891156,0.0,0.125,0,0,1,0,0,3.66
*CCc1ccc(-c2ccc(*)s2)s1,0.3998714254220207,2.241849543084424,1.6225338772783149,3.759890903511283,0.0,13.344558822616634,29.14261546754774,0.0,0.0,6.4208216229260096,0.0,0.0,10.257209964167211,0.0,1.6562730169228186,1.5018512219702695,0.0,0.2,0,0,0,0,0,3.82
*CCc1ccc(C(*)=S)s1,0.257619992441421,2.732617316782816,1.008643382185741,2.4182194182335603,0.0,13.344558822616634,21.88702852432582,0.0,0.0,6.4208216229260096,0.0,0.0,4.877147193701299,12.217873443046695,1.2818461829176115,1.489088246409675,0.0,0.2857142857142857,0,0,0,0,0,4.38
*CCc1ccc(O*)s1,0.095582955404384,2.591816305336146,0.883394829189523,1.8230576624236183,0.0,13.344558822616634,17.00988133062452,0.0,5.0632075352882095,6.4208216229260096,0.0,0.0,0.0,5.106527394840706,6.486066704459561,1.482380007558579,0.0,0.3333333333333333,0,0,0,0,0,3.63
*CCc1ccc(-c2ccc(*)s2)cc1,0.3808349080372889,2.231956505158513,1.9987603013081987,2.8443924216911056,0.0,13.344558822616634,41.96165390246666,0.0,0.0,6.4208216229260096,0.0,0.0,5.380062770465915,0.0,1.6374395576131688,1.4796992052994038,0.0,0.1666666666666666,0,0,1,0,0,3.75
*CCc1ccc(C(*)=S)cc1,0.2214278628117914,2.780862288870475,1.3604620379811707,1.5961642983766868,0.0,13.344558822616634,35.392371257240434,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,12.217873443046695,1.2360402494331066,1.4699088246409675,0.0,0.2222222222222222,0,0,1,0,0,3.9
*CCc1ccc(O*)cc1,0.0593908257747543,2.664537066654608,1.2120270046047006,1.2120270046047006,0.0,13.344558822616634,29.82891976554344,0.0,5.749511833283905,6.4208216229260096,0.0,0.0,0.0,5.106527394840706,5.312934382086167,1.4663480253212395,0.0,0.25,0,0,1,0,0,3.46
*CCCc1ccc(*)s1,0.481369992441421,2.422977777805392,0.950463476075516,1.8067929759762784,0.0,19.765380445542643,17.00988133062452,0.0,0.0,6.4208216229260096,0.0,0.0,17.180947163857837,0.0,1.70661470143613,1.5729355631141346,0.0,0.4285714285714285,0,0,0,0,0,3.2
*CCCc1ccc(*)cc1,0.4275389739229025,2.51863794324683,1.2527209364133831,1.2527209364133831,0.0,19.765380445542643,29.82891976554344,0.0,0.0,6.4208216229260096,0.0,0.0,18.55355575984923,0.0,0.0,1.5512166950113375,0.0,0.3333333333333333,0,0,1,0,0,3.14
*CCCC(*)=O,0.0598611111111111,2.8219389370591843,0.2788387679126026,0.2788387679126026,0.0,19.765380445542643,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,1.4145833333333333,0.0,0.75,0,0,0,0,0,3.27
*CCCC(*)=S,0.4302314814814815,2.8219389370591843,0.2788387679126026,0.482962913144534,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.217873443046695,1.430601851851852,1.5479166666666666,0.0,0.75,0,0,0,0,0,3.29
*CCC(=O)c1ccc(*)s1,0.3080366591080876,2.685447835960937,0.9735167573065422,1.8111175179246723,0.0,13.344558822616634,17.00988133062452,0.0,0.0,0.0,0.0,0.0,11.336785877934735,0.0,1.4828647014361305,1.210667044595616,0.0,0.2857142857142857,0,0,0,0,0,4.12
*CCC(=O)c1ccc(*)cc1,0.3004603647014361,2.753742758109602,1.2672708608387395,1.2672708608387395,0.0,13.344558822616634,29.82891976554344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1889481764928194,0.0,0.2222222222222222,0,0,1,0,0,3.81
*CCC(=O)C(*)=S,0.036712962962963,3.4904530666021536,0.3408975229313356,0.5685684235620754,0.0,13.344558822616634,0.0,0.0,0.0,4.794537184071822,0.0,5.783244946364939,0.0,12.217873443046695,0.7963425925925928,1.185648148148148,0.0,0.5,0,0,0,0,0,4.76
*CCC(=S)O*,0.0830092592592592,3.002590528674132,0.2041241452319314,0.4082482904638629,0.0,13.344558822616634,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,17.324400837887403,5.896296296296296,1.366064814814815,0.0,0.6666666666666666,0,0,0,0,0,3.71
*CCNc1ccc(*)s1,0.441369992441421,2.422977777805392,0.770862452925031,1.5251298802098276,0.0,6.923737199690624,12.13273413692322,5.001081976687867,0.0,0.0,0.0,0.0,5.380062770465915,0.0,6.473836923658352,2.6840003779289496,0.0,0.3333333333333333,1,0,0,0,0,3.76
*CCNc1ccc(*)cc1,0.3997611961451247,2.51863794324683,1.0473576580250157,1.0473576580250157,0.0,6.923737199690624,24.26546827384644,5.687386274683562,0.0,0.0,0.0,0.0,6.06636706846161,0.0,3.4118055555555555,2.630217072940287,0.0,0.25,1,0,1,0,0,3.54
*CCNC(*)=S,0.3191203703703704,2.8219389370591843,0.1971687836487032,0.3415063509461096,5.316788604006331,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,3.2002314814814814,2.619675925925926,0.0,0.6666666666666666,1,0,0,0,0,4.24
*CCON*,0.2959722222222222,2.3390923149762908,0.1020620726159657,0.1020620726159657,5.896975471277056,6.923737199690624,0.0,0.0,0.0,4.8375885837366335,0.0,0.0,0.0,4.8375885837366335,0.0,2.335972222222222,0.0,1.0,1,0,0,0,0,3.46
*CC(=O)c1ccc(-c2ccc(*)s2)s1,0.2018022224321827,2.3118804253974456,1.5953017811900123,3.713930068140349,0.0,6.923737199690624,29.14261546754774,0.0,0.0,0.0,0.0,0.0,16.716848648400653,0.0,1.5695383230452675,0.8490734441924916,0.0,0.1,0,0,0,0,0,4.89
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,0.1884161627614008,2.3116410931172133,1.8835703639894013,3.058935457619013,0.0,6.923737199690624,41.27534960447096,0.0,0.0,0.0,0.0,0.0,11.336785877934735,0.0,0.0,0.8372332976400434,0.0,0.0833333333333333,0,0,1,0,0,4.58
*CC(=O)c1ccc(C(*)=O)s1,0.1572741874527589,2.9120812188252145,0.9814112860974386,2.0044074526648674,0.0,6.923737199690624,21.88702852432582,0.0,0.0,0.0,0.0,5.783244946364939,12.13273413692322,0.0,0.0,0.7682832577475432,0.0,0.1428571428571428,0,0,0,0,0,4.49
*CC(=O)c1ccc(C(*)=S)s1,0.1305413832199545,2.9120812188252145,0.9814112860974386,2.3722585828626253,0.0,6.923737199690624,21.88702852432582,0.0,0.0,0.0,0.0,0.0,11.336785877934735,12.217873443046695,1.1270313681027968,0.8363104686318971,0.0,0.1428571428571428,0,0,0,0,0,4.78
*CC(=O)c1ccc(O*)s1,0.0314956538170823,2.7991216323578683,0.8561627331012206,1.7770968270526837,0.0,6.923737199690624,17.00988133062452,0.0,5.0632075352882095,0.0,0.0,0.0,0.0,5.106527394840706,6.158427815570673,0.829602229780801,0.0,0.1666666666666666,0,0,0,0,0,4.43
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,0.1853811833375324,2.2889549831233023,1.963024848414226,2.808656968797133,0.0,6.923737199690624,41.96165390246666,0.0,0.0,0.0,0.0,0.0,5.380062770465915,0.0,1.5689917695473252,0.8269214275216257,0.0,0.0833333333333333,0,0,1,0,0,4.71
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,0.1744805949621964,2.28940133813224,2.258442301015857,2.258442301015857,0.0,6.923737199690624,54.09438803938988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176675992558025,0.0,0.0714285714285714,0,0,2,0,0,3.96
*CC(=O)c1ccc(C(*)=O)cc1,0.1506075207860921,2.9340419411151166,1.324726585087198,1.324726585087198,0.0,6.923737199690624,35.392371257240434,0.0,0.0,0.0,0.0,12.069405469494496,24.26546827384644,0.0,0.0,0.7650477135298562,0.0,0.1111111111111111,0,0,1,0,0,4.2
*CC(=O)c1ccc(C(*)=S)cc1,0.1242765022675735,2.9340419411151166,1.324726585087198,1.5604288454827142,0.0,6.923737199690624,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,1.1225670823885112,0.8171310468631896,0.0,0.1111111111111111,0,0,1,0,0,4.71
*CC(=O)c1ccc(O*)cc1,0.0377605347694633,2.843524062030637,1.176291551710728,1.176291551710728,0.0,6.923737199690624,29.82891976554344,0.0,5.749511833283905,0.0,0.0,0.0,0.0,5.106527394840706,5.236876181027967,0.8135702475434616,0.0,0.125,0,0,1,0,0,3.8
*CC(=O)Cc1ccc(*)s1,0.2830697278911565,2.5725016835725403,0.898686780778879,1.6952297027451166,0.0,13.344558822616634,17.00988133062452,0.0,0.0,11.21535880699783,0.0,0.0,5.380062770465915,0.0,1.5517998866213154,0.9201577853363568,0.0,0.2857142857142857,0,0,0,0,0,3.59
*CC(=O)Cc1ccc(*)cc1,0.2612207105064248,2.6449316670687724,1.188562035402568,1.188562035402568,0.0,13.344558822616634,29.82891976554344,0.0,0.0,11.21535880699783,0.0,0.0,0.0,0.0,0.0,0.8984389172335601,0.0,0.2222222222222222,0,0,1,0,0,3.64
*CC(=O)CC(*)=O,0.1905555555555556,3.3954996118673995,0.2693375672974064,0.2693375672974064,0.0,13.344558822616634,0.0,0.0,0.0,9.589074368143644,0.0,18.490227092420504,0.0,0.0,0.0,0.7618055555555555,0.0,0.5,0,0,0,0,0,3.79
*CC(=O)CC(*)=S,0.1798148148148148,3.3954996118673995,0.2693375672974064,0.4136751345948128,0.0,13.344558822616634,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.217873443046695,1.0787500000000003,0.8951388888888888,0.0,0.5,0,0,0,0,0,3.82
*CC(=O)CO*,0.0177777777777777,3.002590528674132,0.1609876377148447,0.1609876377148447,0.0,6.923737199690624,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,5.106527394840706,4.834953703703704,1.3012499999999998,0.0,0.6666666666666666,0,0,0,0,0,3.7
*CC(=O)C(=S)c1ccc(*)s1,0.1659863945578231,2.8510623327042497,0.9486784826542648,2.339525779419452,0.0,6.923737199690624,17.00988133062452,0.0,0.0,4.794537184071822,0.0,5.783244946364939,11.336785877934735,12.217873443046695,1.4613832199546488,0.7662226001511716,0.0,0.1428571428571428,0,0,0,0,0,4.85
*CC(=O)C(=S)c1ccc(*)cc1,0.1441373771730915,2.898667675015539,1.23367704455992,1.6970502055861756,0.0,6.923737199690624,29.82891976554344,0.0,0.0,4.794537184071822,0.0,5.783244946364939,0.0,12.217873443046695,0.0,0.7445037320483749,0.0,0.1111111111111111,0,0,1,0,0,4.62
*CC(=O)C(=S)C(*)=O,0.018472222222222,4.053443249785434,0.3459525372463208,0.6569567712103939,0.0,6.923737199690624,0.0,0.0,0.0,9.589074368143644,0.0,16.93397278824612,0.0,0.0,0.0,0.6078703703703704,0.0,0.25,0,0,0,0,0,6.33
*CC(=O)C(=S)O*,0.0648148148148148,3.643224945571916,0.2276709006307398,0.4553418012614795,0.0,6.923737199690624,0.0,0.0,0.0,9.901064578912528,0.0,10.833872606703473,0.0,5.106527394840706,5.024768518518519,0.713287037037037,0.0,0.3333333333333333,0,0,0,0,0,4.8
*CC(=O)Nc1ccc(*)s1,0.2146759259259261,2.5725016835725403,0.7342508005733495,1.4462427331767054,0.0,6.923737199690624,12.13273413692322,5.001081976687867,0.0,4.794537184071822,0.0,5.907179729351506,11.336785877934735,0.0,5.425503590325019,0.8090466742252456,0.0,0.1666666666666666,1,0,0,0,0,4.12
*CC(=O)Nc1ccc(*)cc1,0.1860128495842783,2.6449316670687724,1.0019904640467918,1.0019904640467918,0.0,6.923737199690624,24.26546827384644,5.687386274683562,0.0,4.794537184071822,0.0,5.907179729351506,0.0,0.0,2.870138888888889,0.7873278061224489,0.0,0.125,1,0,1,0,0,4.03
*CC(=O)NC(*)=O,0.0045833333333331,3.3954996118673995,0.1904504202642842,0.1904504202642842,5.316788604006331,6.923737199690624,0.0,4.794537184071822,0.0,4.794537184071822,0.0,12.317275035467627,0.0,0.0,2.2881944444444446,0.6506944444444444,0.0,0.3333333333333333,1,0,0,1,0,4.4
*CC(=O)NC(*)=S,0.0687037037037037,3.3954996118673995,0.1904504202642842,0.2925124928802499,5.316788604006331,6.923737199690624,0.0,0.0,0.0,4.794537184071822,0.0,5.907179729351506,0.0,12.217873443046695,2.658564814814815,0.7840277777777777,0.0,0.3333333333333333,1,0,0,0,0,4.69
*CC(=O)Oc1ccc(*)s1,0.0353240740740739,2.5725016835725403,0.6614029575106053,1.3359374115486962,0.0,6.923737199690624,12.13273413692322,0.0,5.0632075352882095,4.794537184071822,0.0,5.969305287951849,11.336785877934735,4.736862953800049,2.2185128495842785,0.6979355631141345,0.0,0.1666666666666666,0,0,0,0,0,3.92
*CC(=O)OC(*)=O,0.0763425925925926,3.3954996118673995,0.1555021169820366,0.1555021169820366,0.0,6.923737199690624,0.0,4.794537184071822,0.0,9.53140013787187,0.0,12.441526152668311,0.0,0.0,0.0,0.2850000000000001,0.0,0.3333333333333333,0,0,0,0,0,3.95
*CC(=O)OC(*)=S,0.0424074074074074,3.3954996118673995,0.1555021169820366,0.2388354503153699,0.0,6.923737199690624,0.0,0.0,0.0,9.53140013787187,0.0,5.969305287951849,0.0,0.0,0.0,0.6729166666666666,0.0,0.3333333333333333,0,0,0,0,0,3.78
*CC(=S)c1ccc(C(*)=S)s1,0.1985685941043083,2.9120812188252145,0.9814112860974386,2.740109713060383,0.0,6.923737199690624,21.88702852432582,0.0,0.0,0.0,0.0,0.0,11.336785877934735,24.43574688609339,1.2196239606953894,1.2066808390022676,0.0,0.1428571428571428,0,0,0,0,0,6.4
*CC(=S)c1ccc(O*)s1,0.0365315570672712,2.7991216323578683,0.8561627331012206,2.1449479572504413,0.0,6.923737199690624,17.00988133062452,0.0,5.0632075352882095,0.0,0.0,0.0,11.336785877934735,17.324400837887403,6.384353741496598,1.1999726001511717,0.0,0.1666666666666666,0,0,0,0,0,5.64
*CC(=S)c1ccc(N*)cc1,0.2643227985638698,2.843524062030637,1.2068754548894405,1.4425777152849564,0.0,6.923737199690624,29.82891976554344,5.687386274683562,0.0,0.0,0.0,0.0,0.0,12.217873443046695,0.0,1.2043487811791382,0.0,0.125,1,0,1,0,0,5.48
*CC(=S)c1ccc(O*)cc1,0.0143227985638698,2.843524062030637,1.176291551710728,1.411993812106244,0.0,6.923737199690624,29.82891976554344,0.0,5.749511833283905,0.0,0.0,0.0,0.0,17.324400837887403,5.304903391912321,1.1839406179138323,0.0,0.125,0,0,1,0,0,4.45
*CC(=S)CC(*)=S,0.3131481481481482,3.3954996118673995,0.2693375672974064,0.5580127018922192,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43574688609339,1.2870833333333336,1.2655092592592592,0.0,0.5,0,0,0,0,0,3.96
*CC(=S)CO*,0.151111111111111,3.002590528674132,0.1609876377148447,0.2788387679126026,0.0,6.923737199690624,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,17.324400837887403,5.043287037037037,2.041990740740741,0.0,0.6666666666666666,0,0,0,0,0,4.16
*CC(=S)C(=O)C(*)=S,0.0231481481481485,4.053443249785434,0.3459525372463208,0.7167433491449189,0.0,6.923737199690624,0.0,0.0,0.0,4.794537184071822,0.0,5.783244946364939,0.0,24.43574688609339,0.6528240740740743,0.9032407407407408,0.0,0.25,0,0,0,0,0,5.61
*CC(=S)C(=O)O*,0.2129629629629625,3.643224945571916,0.2276709006307398,0.3943375672974064,0.0,6.923737199690624,0.0,0.0,0.0,9.901064578912528,0.0,5.969305287951849,0.0,12.217873443046695,4.6127314814814815,0.8753240740740741,0.0,0.3333333333333333,0,0,0,0,0,4.54
*CC(=S)NC(*)=S,0.202037037037037,3.3954996118673995,0.1904504202642842,0.3945745654962156,5.316788604006331,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43574688609339,3.028935185185185,1.1543981481481482,0.0,0.3333333333333333,1,0,0,0,0,5.73
*CC(=S)NO*,0.04,3.002590528674132,0.1138354503153699,0.1971687836487032,5.480096598121202,6.923737199690624,0.0,0.0,0.0,5.20725302477729,0.0,0.0,0.0,17.425126467823986,4.793287037037037,1.1264814814814814,0.0,0.5,1,0,0,0,0,5.15
*CC(=S)OC(*)=S,0.0909259259259258,3.3954996118673995,0.1555021169820366,0.3221687836487032,0.0,6.923737199690624,0.0,0.0,0.0,4.736862953800049,0.0,0.0,0.0,29.17260983989344,0.7407407407407408,1.043287037037037,0.0,0.3333333333333333,0,0,0,0,0,4.36
*CNc1ccc(-c2ccc(*)cc2)s1,0.3539507747543461,2.2486693658517765,1.782978132223856,2.8750098925201337,0.0,0.0,36.39820241076966,5.001081976687867,0.0,0.0,0.0,0.0,6.06636706846161,0.0,4.772734552154196,0.0,1.2400110754178215,0.0909090909090909,1,0,1,0,0,4.18
*CNc1ccc(C(*)=O)s1,0.140528155706727,2.732617316782816,0.8808190543318929,1.8204818875659885,0.0,0.0,17.00988133062452,5.001081976687867,0.0,0.0,0.0,0.0,11.336785877934735,0.0,4.457777777777778,0.0,1.1710610355253213,0.1666666666666666,1,0,0,0,0,5.29
*CNc1ccc(C(*)=S)s1,0.2298422146636431,2.732617316782816,0.8808190543318929,2.1883330177637466,0.0,0.0,17.00988133062452,5.001081976687867,0.0,0.0,0.0,0.0,0.0,12.217873443046695,5.925549886621315,0.0,1.239088246409675,0.1666666666666666,1,0,0,0,0,6.19
*CNc1ccc(N*)s1,0.3178051776266061,2.591816305336146,0.7802268225663472,1.6365563224671096,0.0,0.0,12.13273413692322,10.002163953375732,0.0,0.0,0.0,0.0,0.0,0.0,6.054166666666667,0.0,1.2601577853363568,0.2,2,0,0,0,0,4.18
*CNc1ccc(O*)s1,0.0678051776266061,2.591816305336146,0.7555705013356749,1.5931712619538048,0.0,0.0,12.13273413692322,5.001081976687867,5.0632075352882095,0.0,0.0,0.0,11.336785877934735,5.106527394840706,10.991761148904008,0.0,1.2323800075585791,0.2,1,0,0,0,0,4.2
*CNc1ccc(-c2ccc(*)s2)cc1,0.3684892290249433,2.231956505158513,1.8451737182164685,2.690805838599375,0.0,0.0,36.39820241076966,5.687386274683562,0.0,0.0,0.0,0.0,5.380062770465915,0.0,5.040068525867137,0.0,1.2296992052994038,0.0909090909090909,1,0,1,0,0,4.42
*CNc1ccc(C(*)=O)cc1,0.1693506708238852,2.780862288870475,1.2068754548894405,1.2068754548894405,0.0,0.0,29.82891976554344,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,3.293868102796674,0.0,1.1678254913076342,0.125,1,0,1,0,0,4.8
*CNc1ccc(N*)cc1,0.2889826625094481,2.664537066654608,1.0890243246916822,1.0890243246916822,0.0,0.0,24.26546827384644,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,3.362556689342404,0.0,1.2367561885865457,0.1428571428571428,2,0,1,0,0,4.2
*CNc1ccc(O*)cc1,0.0389826625094481,2.664537066654608,1.05844042151297,1.05844042151297,0.0,0.0,24.26546827384644,5.687386274683562,5.749511833283905,0.0,0.0,0.0,0.0,5.106527394840706,8.619935515873015,0.0,1.2163480253212398,0.1428571428571428,1,0,1,0,0,4.14
