smiles,MolWt,HeavyAtomMolWt,ExactMolWt,Chi0,Chi3v,Chi4v,HallKierAlpha,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA9,VSA_EState1,VSA_EState6,VSA_EState9,FractionCSP3,NHOHCount,MolLogP,fr_C_O,fr_C_S,fr_NH0,fr_alkyl_halide,fr_ketone_Topliss,fr_piperzine,energy
*CCCCCCSCCS*,176.35,160.22199999999998,176.069342512,9.071067811865476,2.799038105676657,1.802442130026876,0.7,24.39067409740411,0.0,0.0,32.60702369139466,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.337337985086903,0.0,0.0,1.0,0,3.4451000000000027,0,0,0,0,0,0,5.0604
*CCCCCCSSCCCCSS*,268.53799999999995,248.378,268.04478464,11.899494936611667,5.299038105676656,3.9237624735865175,1.4,44.04249610416877,0.0,0.0,45.448666937246685,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.2773600650894883,0.0,6.315771078776614,1.0,0,5.5217000000000045,0,0,0,0,0,0,4.2836
*CCCCCCCCCCSCCCCCCS*,288.566,256.30999999999995,288.194543024,14.72792206135786,4.665063509461096,3.251330869460478,0.7,24.39067409740411,0.0,0.0,83.97359667480276,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.3156500205672157,0.0,0.0,1.0,0,6.565900000000006,0,0,0,0,0,0,5.52
*CCOC(=O)NCCSCCCCSCCNC(=O)O*,322.452,300.276,322.10209918399994,16.46840903736402,4.23228020300747,2.924169111342063,-0.76,35.71025004065906,10.633577208012662,0.0,19.765380445542643,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,9.843390348640757,5.025169165932898,0.0,0.0,0.8333333333333334,2,2.1173,2,0,0,0,0,0,5.1094
*CCCCCCOC(=O)NCCSCCSCCNC(=O)O*,350.5060000000001,324.29800000000006,350.13339931199994,17.88262259973711,4.760592366520437,3.287868658588238,-0.76,35.71025004065906,10.633577208012662,0.0,32.60702369139466,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,9.843390348640757,5.399908510496558,0.0,0.0,0.8571428571428571,2,2.897500000000001,2,0,0,0,0,0,4.7777
*CCCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,392.58700000000016,360.3310000000001,392.18034950399993,20.00394294329676,5.376617770304876,3.628730053496643,-0.76,35.71025004065906,10.633577208012662,0.0,51.8694885601727,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,9.843390348640757,5.448054002763067,0.0,0.0,0.8823529411764706,2,4.067800000000003,2,0,0,0,0,0,5.1327
*SC1CCCC(*)C1,114.213,104.13299999999998,114.05032132,6.69023444431199,1.792058439449146,1.214203800617776,0.35,12.628789148012991,0.0,0.0,37.35404614461223,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,1.3450462962962964,0.0,0.0,1.0,0,2.4643000000000006,0,0,0,0,0,0,5.2199
*CC1CCC(COC(=O)NCCSCCCSCCNC(=O)O*)CC1,390.57100000000014,360.3310000000001,390.16469944,19.74442991930291,6.165580219309137,4.341118389141485,-0.76,35.71025004065906,10.633577208012662,11.835812092322788,39.02784531432067,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,9.843390348640757,5.617129147306399,0.0,0.0,0.8823529411764706,2,3.5336000000000016,2,0,0,0,0,0,5.0712
*CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O*)CC1,418.6250000000002,384.3530000000001,418.19599956799993,21.158643481676,6.665580219309137,4.599937434244006,-0.76,35.71025004065906,10.633577208012662,11.835812092322788,51.8694885601727,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,9.843390348640757,5.6466651808880926,0.0,0.0,0.8947368421052632,2,4.313800000000003,2,0,0,0,0,0,5.4414
*Sc1ccc(*)cc1,108.16499999999998,104.13299999999998,108.003371128,6.69023444431199,0.9598151365902804,0.507685346072918,-0.43,18.6951562164746,0.0,0.0,4.895483475517775,0.0,0.0,0.0,0.0,0.0,0.0,0.9303703703703704,10.69601851851852,0.0,0.0,0,1.4176,0,0,0,0,0,0,3.1848
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,254.398,236.254,254.112921576,14.208896013370174,3.337727511336284,2.236818167190643,-1.21,12.628789148012991,0.0,0.0,26.186202068468653,19.26246486877803,6.923737199690624,0.0,0.0,0.0,0.0,1.081632527331585,18.475305932443376,0.0,0.2941176470588235,0,4.527500000000004,0,0,0,0,0,0,4.3552
*CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(*)CC2)CC1,448.7450000000003,416.4890000000002,448.134662264,20.89913045768216,9.425858177613971,7.27006902024068,0.3399999999999998,53.65401533189147,9.799819461700956,5.917906046161393,64.71113180602472,0.0,13.344558822616634,0.0,40.620000000000005,10.478423426344571,0.0,1.0462590135361485,0.0,6.274528615178915,0.8947368421052632,0,6.662800000000006,2,0,2,0,0,0,4.297
*CCCCCCCCCCOC(=O)CCC(=O)O*,256.342,232.14999999999995,256.167459248,15.05419547499092,2.69063556809208,1.6250194072404949,-1.06,11.9386105759037,0.0,0.0,71.13195342895074,19.432464716784395,6.923737199690624,0.0,52.60000000000001,24.780253821755714,9.843390348640757,5.354183460029974,0.0,0.0,0.8571428571428571,0,3.405700000000002,2,0,0,0,0,0,6.6201
*CCOC(=O)CCCCC(=O)O*,172.17999999999998,160.08399999999995,172.073558864,10.811554787871634,1.2748513913879471,0.7246793685588859,-1.06,11.9386105759037,0.0,0.0,32.60702369139466,19.432464716784395,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.025250094221956,0.0,0.0,0.75,0,1.0651,2,0,0,0,0,0,6.7769
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,284.396,256.172,284.198759376,16.46840903736402,3.169188958685354,1.959570396603376,-1.06,11.9386105759037,0.0,0.0,83.97359667480276,19.432464716784395,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.542525628413675,0.0,0.0,0.875,0,4.185900000000003,2,0,0,0,0,0,6.718
*CCOC(=O)CCCCCCC(=O)O*,200.23399999999995,184.106,200.104858992,12.22576835024473,1.7748513913879471,1.0782327591521597,-1.06,11.9386105759037,0.0,0.0,45.448666937246685,19.432464716784395,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.132032968159827,0.0,0.0,0.8,0,1.8453,2,0,0,0,0,0,6.8383
*CCCOC(=O)CCCCCCC(=O)O*,214.261,196.117,214.120509056,12.932875131431278,1.9191889586853537,1.1504015428008627,-1.06,11.9386105759037,0.0,0.0,51.8694885601727,19.432464716784395,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.293627817144786,0.0,0.0,0.8181818181818182,0,2.2354000000000003,2,0,0,0,0,0,6.4907
*CCOC(=O)c1ccc(C(=O)O*)cc1,192.17,184.106,192.042258736,11.966255326250886,1.5894611216143304,0.9184244307915448,-1.84,11.9386105759037,0.0,0.0,6.923737199690624,9.843390348640757,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,4.928380264499943,6.371548563869991,0.0,0.2,0,1.4321,2,0,0,0,0,0,3.8637
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,220.224,208.128,220.073558864,13.380468888623982,1.9837986889117365,1.0926552870562138,-1.84,11.9386105759037,0.0,0.0,19.765380445542643,9.843390348640757,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.221864097645087,6.408177437641723,0.0,0.3333333333333333,0,2.2123,2,0,0,0,0,0,4.0149
*CCCCCC(=O)S*,130.212,120.13199999999998,130.04523594,7.819990956308912,1.0850249857604997,0.5904518298914496,0.0199999999999999,17.744066078198713,0.0,0.0,32.60702369139466,4.794537184071822,6.923737199690624,0.0,17.07,0.0,0.0,0.8933664021164023,0.0,0.0,0.8333333333333334,0,2.2385,1,0,0,0,0,0,5.0001
*CC(=O)O*,58.036,56.02,58.005479304000005,4.99156383156272,0.0,0.0,-0.53,5.969305287951849,0.0,0.0,6.923737199690624,9.901064578912528,6.923737199690624,0.0,26.3,5.969305287951849,0.0,0.1643518518518519,0.0,0.0,0.5,0,-0.0385,1,0,0,0,0,0,6.5712
*CCCCCC(=O)O*,114.144,104.06399999999998,114.06807956,7.819990956308912,0.8809008405285682,0.4461142625940432,-0.53,5.969305287951849,0.0,0.0,32.60702369139466,9.901064578912528,6.923737199690624,0.0,26.3,5.969305287951849,5.106527394840706,0.4506580687830688,0.0,0.0,0.8333333333333334,0,1.5219,1,0,0,0,0,0,7.0558
*CCCCCCCCCCCC(=O)O*,198.306,176.12999999999997,198.161979944,12.0626316434282,2.380900840528568,1.506774434373864,-0.53,5.969305287951849,0.0,0.0,71.13195342895074,9.901064578912528,6.923737199690624,0.0,26.3,5.969305287951849,5.106527394840706,0.488683122656441,0.0,0.0,0.9166666666666666,0,3.8625000000000025,1,0,0,0,0,0,6.8377
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,452.7200000000005,400.3040000000002,452.38656014399993,24.953690411602576,6.169188958685353,4.080890740163019,-1.06,11.9386105759037,0.0,0.0,161.02345614991492,19.432464716784395,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.807390035898996,0.0,0.0,0.9285714285714286,0,8.867100000000002,2,0,0,0,0,0,6.0542
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,248.278,232.14999999999995,248.104858992,15.12095586463014,2.805028614654334,1.1971263677302677,-1.84,11.9386105759037,0.0,11.835812092322788,20.771211599071872,9.843390348640757,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.320657681683426,6.436250472411187,0.0,0.4285714285714285,0,2.704300000000001,2,0,0,0,0,0,4.2335
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,304.386,280.194,304.167459248,17.949382989376325,3.770407117047885,2.440854414296416,-1.84,11.9386105759037,0.0,11.835812092322788,46.45449809077592,9.843390348640757,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.540292035424923,6.55057067271353,0.0,0.5555555555555556,0,4.264700000000004,2,0,0,0,0,0,4.4708
*CCC(=O)O*,72.063,68.031,72.021129368,5.698670612749268,0.2041241452319314,0.0,-0.53,5.969305287951849,0.0,0.0,13.344558822616634,9.901064578912528,6.923737199690624,0.0,26.3,5.969305287951849,0.0,0.3124537037037038,0.0,0.0,0.6666666666666666,0,0.3515999999999999,1,0,0,0,0,0,6.684
*CC(C)C(=O)O*,86.08999999999999,80.04199999999999,86.036779432,6.568914100752346,0.4023689270621826,0.0,-0.53,5.969305287951849,0.0,5.917906046161393,13.847474399381248,9.901064578912528,6.923737199690624,0.0,26.3,11.887211334113244,5.106527394840706,0.2388888888888888,0.0,0.0,0.75,0,0.5975999999999999,1,0,0,0,0,0,6.5897
*CCCOC(=O)CCCCCCCCCCC(=O)O*,270.3689999999999,244.161,270.183109312,15.76130225617747,2.919188958685354,1.8575083239874093,-1.06,11.9386105759037,0.0,0.0,77.55277505187675,19.432464716784395,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.397557794459623,0.0,0.0,0.8666666666666667,0,3.7958000000000034,2,0,0,0,0,0,6.3683
*OC(c1ccc(OC)cc1)C(C)(C)C(*)=O,206.241,192.129,206.094294308,13.05204176387779,2.3370728439631057,1.2488885663669729,-1.35,6.286160523129555,0.0,5.41499046939678,19.95144078712955,9.901064578912528,0.0,0.0,35.53,11.51895685714508,9.843390348640757,4.661346135676492,7.833632842025699,1.6496438938229612,0.4166666666666667,0,2.3193,1,0,0,0,0,0,4.5832
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,280.364,256.172,280.167459248,15.94938298937633,4.821467837467198,3.2808038260537264,-1.06,11.9386105759037,0.0,23.671624184645573,58.29031018309871,19.432464716784395,6.923737199690624,0.0,52.60000000000001,23.774422668226485,9.843390348640757,5.822397518058905,0.0,0.0,0.875,0,3.117500000000001,2,0,0,0,0,0,6.4924
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,232.235,220.13899999999995,232.073558864,13.828062645816686,2.831515051753983,1.5536220081122225,-1.84,11.9386105759037,0.0,11.835812092322788,13.344558822616634,9.843390348640757,6.923737199690624,0.0,52.60000000000001,11.9386105759037,9.843390348640757,5.34058443380413,6.56278766869721,0.0,0.3846153846153846,0,2.0682,2,0,0,0,0,0,4.4908
*OC(C)COC(=O)CCCCC(*)=O,186.207,172.09499999999997,186.089208928,11.681798275874712,1.388768627899993,0.7489754147710024,-0.9000000000000001,12.255465811081404,0.0,0.0,38.71099007914296,19.4324647167844,0.0,0.0,52.6,12.073271675700152,9.843390348640757,4.796505151494329,0.0,0.0,0.7777777777777778,0,1.0353,2,0,0,0,0,0,6.5974
*CCOC(=O)C1CCC(C(=O)O*)CC1,198.218,184.106,198.089208928,11.966255326250886,2.638167821165531,1.7832608714735123,-1.06,11.9386105759037,0.0,11.835812092322788,32.60702369139466,19.432464716784395,6.923737199690624,0.0,52.60000000000001,23.774422668226485,9.843390348640757,5.2219980418578,0.0,0.0,0.8,0,1.3111,2,0,0,0,0,0,6.4481
*Oc1ccc(CC(*)=O)cc1,134.134,128.08599999999998,134.036779432,8.974691494688164,1.1996447988905226,0.6906381763138129,-1.31,6.286160523129555,0.0,0.0,6.4208216229260096,11.21535880699783,0.0,0.0,26.3,0.0,5.106527394840706,-0.1360664682539683,7.86537037037037,0.0,0.125,0,1.1481,1,0,0,0,0,0,4.6878
*CC(CCl)(CCl)C(=O)O*,169.007,162.959,167.974484792,8.905777393935816,1.967797983788537,0.6487554067825599,0.0499999999999999,29.17118506841688,0.0,5.41499046939678,6.923737199690624,9.901064578912528,6.923737199690624,0.0,26.3,5.969305287951849,28.30840717530574,-0.1683719135802468,0.0,0.0,0.8,0,1.4254999999999998,1,0,0,2,0,0,6.1969
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,322.2010000000001,310.105,322.06397818399995,18.31155478787164,2.3449702906153447,1.1401746582524217,-1.48,11.9386105759037,0.0,0.0,50.3746111956784,19.432464716784395,6.923737199690624,0.0,52.60000000000001,25.68328649170404,0.0,80.99426820790009,0.0,0.0,0.8181818181818182,0,2.971000000000001,2,0,0,6,0,0,6.2672
*CC(C)(C)COC(=O)CCCCC(=O)O*,214.2609999999999,196.117,214.120509056,13.311554787871636,1.6356953096314633,0.8867063407063278,-1.06,11.9386105759037,0.0,5.41499046939678,46.45449809077592,19.432464716784395,6.923737199690624,0.0,52.60000000000001,17.35360104530048,9.843390348640757,5.295392559380654,0.0,0.0,0.8181818181818182,0,2.0913,2,0,0,0,0,0,6.5878
*OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(*)=O,320.4070000000001,296.21500000000003,320.129359488,17.71733218180745,4.679217521331187,3.1154376730653213,-0.9500000000000002,22.092718947498906,0.0,0.0,57.973454947921,29.2697178532019,0.0,0.0,86.74000000000001,29.99980051211974,9.843390348640757,28.382237287159576,0.0,-3.0616320148289407,0.8571428571428571,0,1.6204,2,0,0,0,0,0,6.2709
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O*,308.17400000000004,298.094,308.04832811999995,17.604448006685086,2.094970290615344,0.97856300590074,-1.48,11.9386105759037,0.0,0.0,43.95378957275239,19.432464716784395,6.923737199690624,0.0,52.60000000000001,12.84164324585202,0.0,80.63147470350614,0.0,0.0,0.8,0,2.5809000000000006,2,0,0,6,0,0,5.7563
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,226.272,208.128,226.120509056,13.380468888623982,3.0325053884629374,1.9574917277381807,-1.06,11.9386105759037,0.0,11.835812092322788,45.448666937246685,19.432464716784395,6.923737199690624,0.0,52.60000000000001,23.774422668226485,9.843390348640757,5.496383059423248,0.0,0.0,0.8333333333333334,0,2.0913,2,0,0,0,0,0,6.5835
*OC(C)COC(=O)CCCCS(=O)(=O)CCCCC(*)=O,306.38000000000005,284.204,306.113709424,17.010225400620904,4.370819435468869,2.9870132851970355,-0.9500000000000002,22.092718947498906,0.0,0.0,51.552633324994986,29.2697178532019,0.0,0.0,86.74000000000001,36.606682476632656,9.843390348640757,28.20804745782888,0.0,-3.0618813728876417,0.8461538461538461,0,1.2302999999999995,2,0,0,0,0,0,6.4017
*Cc1ccc(C(=O)O*)cc1,134.134,128.08599999999998,134.036779432,8.974691494688164,1.1896380335841157,0.6408284278600322,-1.31,5.969305287951849,0.0,0.0,6.923737199690624,12.03026459453133,0.0,0.0,26.3,5.969305287951849,5.106527394840706,0.1582752267573695,7.778888888888888,0.0,0.125,0,1.357,1,0,0,0,0,0,3.7934
*CCC(=O)N*,71.079,66.039,71.03711378,5.698670612749268,0.2270620726159657,0.0,-0.53,5.907179729351506,5.733667477162185,0.0,13.344558822616634,4.794537184071822,6.923737199690624,0.0,29.1,0.0,0.0,0.6024537037037038,0.0,0.0,0.6666666666666666,1,-0.0754,1,0,0,0,0,0,6.2028
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,310.482,276.21,310.262028328,17.88262259973711,3.806623014770545,2.4265239042200752,-1.06,11.814359458703011,11.050456081168516,0.0,96.8152399206548,9.589074368143644,6.923737199690624,0.0,58.2,11.814359458703011,0.0,0.6321169169167407,0.0,0.0,0.8888888888888888,2,4.112100000000003,2,0,0,0,0,0,6.3994
*CCCCCCC(=O)N*,127.187,114.08299999999998,127.099714036,8.52709773749546,1.1538387679126023,0.6391105218902952,-0.53,5.907179729351506,5.733667477162185,0.0,39.02784531432067,4.794537184071822,6.923737199690624,0.0,29.1,0.0,0.0,0.7276898305618543,0.0,0.0,0.8571428571428571,1,1.485,1,0,0,0,0,0,5.9361
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,328.45600000000013,300.232,328.215078136,19.3196264773794,4.841036334363575,3.0974978064546743,-1.84,11.814359458703011,11.050456081168516,11.835812092322788,58.79322575986332,5.41499046939678,6.923737199690624,0.0,58.2,17.22934992809979,0.0,0.3117697552731958,5.60379273489899,0.0,0.6,2,3.682000000000003,2,0,0,0,0,0,5.1615
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,274.364,252.188,274.168127944,16.535169427003233,3.698931296989239,1.8861414216207428,-1.84,11.814359458703011,11.050456081168516,11.835812092322788,33.61285484492389,0.0,6.923737199690624,0.0,58.2,11.814359458703011,0.0,0.3409903491472617,6.933134621217337,0.0,0.5,2,2.6305000000000005,2,0,0,0,0,0,4.7199
*CC(=O)N*,57.052,54.028,57.021463716,4.99156383156272,0.0,0.0,-0.53,5.907179729351506,5.733667477162185,0.0,6.923737199690624,4.794537184071822,6.923737199690624,0.0,29.1,0.0,0.0,0.4768518518518518,0.0,0.0,0.5,1,-0.4654999999999999,1,0,0,0,0,0,5.7289
*Nc1cccc(C(*)=O)c1,119.12299999999998,114.08299999999996,119.03711378,8.267584713501616,0.9804222102882484,0.5826874442850372,-1.31,11.973546797813118,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0219954648526077,7.81662037037037,0.0,0.0,1,1.2523,1,0,0,0,0,0,3.2399
*Cc1ccc(C(=O)N*)cc1,133.15,126.09399999999998,133.052763844,8.974691494688164,1.2161244706837644,0.6561203794493884,-1.31,5.907179729351506,5.733667477162185,0.0,6.923737199690624,6.923737199690624,0.0,0.0,29.1,5.907179729351506,0.0,0.4239002267573695,7.98388888888889,0.0,0.125,1,0.93,1,0,0,0,0,0,4.2448
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,316.44500000000005,288.221,316.215078136,18.330216356929814,3.871611401043739,2.439395621311,-1.84,11.814359458703011,11.050456081168516,0.0,64.71113180602472,0.0,6.923737199690624,0.0,58.2,11.814359458703011,0.0,0.492108946403097,6.885816028411183,0.0,0.5789473684210527,2,4.089000000000002,2,0,0,0,0,0,4.214
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,266.38499999999993,240.177,266.199428072,15.501789232183626,3.861910021873473,2.530060644560583,-1.06,11.814359458703011,11.050456081168516,11.835812092322788,64.71113180602472,9.589074368143644,6.923737199690624,0.0,58.2,11.814359458703011,0.0,0.5625969269647814,0.0,0.0,0.8666666666666667,2,2.4076000000000004,2,0,0,0,0,0,5.2823
*CC1CC1CNC(=O)C1CC1C(=O)N*,194.234,180.122,194.105527688,11.706742302257044,3.071497576677749,1.697617542977878,-1.06,11.814359458703011,11.050456081168516,23.671624184645573,19.765380445542643,9.589074368143644,6.923737199690624,0.0,58.2,23.6501715510258,0.0,0.458497209043295,0.0,0.0,0.8,2,-0.0771000000000001,2,0,0,0,0,0,5.6374
*NC(C)C(=O)NCC(=O)NCC(=O)NCC(*)=O,242.235,228.123,242.101504928,14.836498814253964,1.6202995589925244,0.7590188438263598,-1.96,24.00769971118408,21.684033289181176,0.0,12.965578028838586,19.178148736287287,0.0,0.0,116.4,37.86945029936675,0.0,-0.4641587113314345,-0.2785507288059601,0.0,0.5555555555555556,4,-3.1466999999999974,4,0,0,0,0,0,5.4756
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,216.23999999999995,204.144,216.089877624,13.12095586463014,2.592977542394501,1.6729604180977706,-1.6800000000000002,12.19334025248106,10.216698334856808,0.0,0.0,0.0,0.0,0.0,40.620000000000005,12.19334025248106,0.0,-0.0124848945546995,7.155831758629378,0.0,0.3333333333333333,0,0.5982,2,0,2,0,0,1,4.7036
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,340.4240000000001,312.20000000000005,340.211055376,20.60192981664245,3.483622716693396,1.7924155200615113,-1.96,24.00769971118408,21.684033289181176,11.835812092322788,65.70978651473558,19.178148736287287,0.0,0.0,116.4,35.97817290330331,0.0,-0.6324412446694678,-2.31207179548179,0.0,0.75,4,-0.7089999999999967,4,0,0,0,0,0,5.8867
*NC1CCCC1C(*)=O,111.144,102.07199999999996,111.068413908,7.560477932315068,1.6673337338648355,1.1011052412907243,-0.37,6.286160523129555,5.733667477162185,5.917906046161393,25.30430569792599,4.794537184071822,0.0,0.0,29.1,0.0,0.0,0.2800925925925925,0.6296296296296294,0.0,0.8333333333333334,1,0.2848999999999999,1,0,0,0,0,0,6.4002
*NNC(=O)C(=O)NNC(=O)CCCCCCCC(*)=O,270.289,252.14499999999995,270.132805056,16.08757566981053,2.3178877316801048,1.3155622472757602,-1.96,24.00769971118408,22.12004446159739,0.0,44.94575136048208,19.178148736287287,0.0,0.0,116.39999999999998,5.907179729351506,0.0,-0.3577459372342064,0.0,0.0,0.6363636363636364,4,-0.9745,4,0,0,0,0,0,3.7266
*CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,338.536,300.232,338.293328456,19.459972868926737,4.455339731375086,2.853718178098753,-1.06,11.814359458703011,11.050456081168516,5.917906046161393,103.7389771203454,9.589074368143644,6.923737199690624,0.0,58.2,11.814359458703011,0.0,0.3404219796508437,0.0,0.0,0.9,2,4.748200000000004,2,0,0,0,0,0,6.2733
*CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N*,354.451,324.21100000000007,354.22670543999993,20.330216356929814,3.4741310595921764,2.10442280424296,-2.12,23.628718917406022,21.68403328918118,0.0,64.71113180602472,19.178148736287287,6.923737199690624,0.0,116.4,11.814359458703011,0.0,0.1513907826736428,0.0,0.0,0.7647058823529411,4,0.3940000000000013,4,0,0,0,0,0,4.6809
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,454.50700000000006,436.3630000000002,454.098728056,25.001424753254103,6.760448660450871,4.64374942737196,-4.23,33.40536593826569,0.0,0.0,9.79096695103555,9.837253136417502,0.0,11.126902983393991,92.34,27.204030457559096,0.0,25.65263389072297,27.766220028264947,-3.870237579089996,0.0,2,5.004400000000003,2,0,0,0,0,0,2.4795
*CCOC(=O)NCCCCCCCCCCNC(=O)O*,286.372,260.164,286.189257312,16.46840903736402,2.8753849465516343,1.8352897515910207,-1.46,12.18648014187683,10.633577208012662,0.0,58.29031018309871,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,9.843390348640757,5.052116688641604,0.0,0.0,0.8571428571428571,2,2.991500000000001,2,0,0,0,0,0,6.6421
*CCCCCCOC(=O)NCCCNC(=O)O*,244.291,224.131,244.14230712,14.347088693804372,2.019722513849041,1.1408021743174617,-1.46,12.18648014187683,10.633577208012662,0.0,39.02784531432067,9.843390348640757,6.923737199690624,0.0,76.66000000000001,12.18648014187683,4.736862953800049,5.256163775616909,0.0,0.0,0.8181818181818182,2,1.8212,2,0,0,0,0,0,6.5954
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,524.205,514.125,524.0417018800001,28.311554787871632,3.525838926481173,1.6131578660537045,-2.440000000000001,12.18648014187683,10.633577208012662,0.0,48.38144137635266,9.843390348640757,6.923737199690624,0.0,76.66000000000001,0.0,0.0,188.50048623133108,0.0,0.0,0.8461538461538461,2,4.317800000000001,2,0,0,14,0,0,6.4326
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,278.308,260.164,278.126657056,16.372032720186702,2.5981955649294863,1.5420256880327947,-2.24,23.56125269124396,0.0,0.0,33.10993926815928,9.843390348640757,6.923737199690624,0.0,76.66000000000001,0.0,9.843390348640757,5.196792748719329,5.28457248544505,0.0,0.4285714285714285,2,3.6942200000000014,2,0,0,0,0,0,4.5288
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,276.29200000000003,260.164,276.111006992,16.11251969619286,3.218241027140992,1.795471243726407,-2.24,23.56125269124396,0.0,11.835812092322788,20.268296022307258,9.843390348640757,6.923737199690624,0.0,76.66000000000001,0.0,9.843390348640757,5.263961237334669,5.313702020549062,0.0,0.4285714285714285,2,3.160020000000001,2,0,0,0,0,0,4.7181
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)CC1,242.27499999999995,224.131,242.126657056,14.466255326250886,2.422474053884328,1.4039150891718997,-1.3,12.56546093565488,10.216698334856808,5.41499046939678,13.847474399381248,9.473725907600098,0.0,0.0,59.080000000000005,24.58733336956457,9.473725907600098,10.252028670194983,0.0,0.0,0.8181818181818182,0,0.917,2,0,2,0,0,1,6.4401
*CC(C)(C)COC(=O)Nc1ccc(NC(=O)O*)cc1,264.281,248.153,264.111006992,15.880468888623984,1.97169979889356,1.169596964373368,-2.24,23.56125269124396,0.0,5.41499046939678,20.771211599071872,9.843390348640757,6.923737199690624,0.0,76.66000000000001,5.41499046939678,9.843390348640757,5.108934093190739,6.779973308767952,0.0,0.3846153846153846,2,3.2417000000000007,2,0,0,0,0,0,4.4894
*C(=O)OCCCCOC(=O)N1CCN(*)CC1,228.248,212.12,228.111006992,13.380468888623982,2.2394613519921083,1.3577493812986154,-1.3,12.56546093565488,10.216698334856808,0.0,12.84164324585202,9.473725907600098,0.0,0.0,59.080000000000005,12.56546093565488,9.473725907600098,10.03205248715017,0.0,0.0,0.8,0,0.671,2,0,2,0,0,1,6.4265
*CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O*)cc2)cc1,340.3790000000001,320.2190000000001,340.14230712,19.863596551749417,3.93913173308386,2.471606756876491,-3.02,23.56125269124396,0.0,0.0,26.186202068468653,15.258380818037535,6.923737199690624,0.0,76.66000000000001,11.508230540335196,9.843390348640757,4.945699087728384,15.511765322022216,0.0,0.2631578947368421,2,4.541400000000003,2,0,0,0,0,0,4.3346
