smiles,MinAbsEStateIndex,BalabanJ,Chi1n,Chi3v,HallKierAlpha,PEOE_VSA14,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,VSA_EState9,FractionCSP3,fr_C_S,fr_benzene,value
*Cc1ccc(Cc2ccc(*)cc2)cc1,0.3652098572823681,2.1088517120273824,4.703394581871659,2.218488763903245,-1.5599999999999996,84.63221691386212,0.0,13.344558822616634,65.22129102278387,0.0,0.0,0.0,13.344558822616634,0.0,0.1428571428571428,0,2,1.8203
*Cc1ccc(CC(*)=S)cc1,0.2828413170823884,2.709147824373649,3.0861515220576714,1.4436018630954903,-0.6900000000000001,66.32228641841999,0.0,13.344558822616634,35.392371257240434,0.0,0.0,5.36748289551624,13.344558822616634,0.0,0.2222222222222222,1,1,1.8601
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,0.186105442176871,2.268259429656968,4.197976633857946,2.7068733850030475,-1.41,86.620620566393,0.0,6.923737199690624,52.40225258786495,0.0,0.0,5.783244946364939,6.923737199690624,0.0,0.0833333333333333,0,1,1.9009
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,0.1386054421768714,2.268204423334219,4.700411945917043,2.196546680972012,-1.89,88.78917742137288,0.0,6.923737199690624,65.22129102278387,0.0,0.0,5.783244946364939,6.923737199690624,0.0,0.0714285714285714,0,2,1.9018
*Cc1ccc(C(=O)C(*)=S)cc1,0.0876795162509453,2.921307190634043,3.0831688861030555,1.494217579607713,-1.02,70.47924692593077,0.0,6.923737199690624,35.392371257240434,0.0,0.0,11.150727841881178,6.923737199690624,0.0,0.1111111111111111,1,1,1.9454
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,0.3209069244981943,2.268259429656968,4.197976633857946,3.310426775596321,-0.99,93.12527919775457,0.0,6.923737199690624,52.40225258786495,0.0,0.0,4.864567318751625,6.923737199690624,0.0,0.0833333333333333,1,1,1.9663
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,0.3061584589452555,2.268204423334219,4.700411945917043,2.6679512017630445,-1.4699999999999998,95.29383605273443,0.0,6.923737199690624,65.22129102278387,0.0,0.0,4.864567318751625,6.923737199690624,0.0,0.0714285714285714,1,2,1.9675
*Cc1ccc(C(=S)O*)cc1,0.0643809051398336,2.843524062030637,2.8331688861030555,1.4253402939796316,-0.8900000000000001,64.69113695515699,0.0,6.923737199690624,35.392371257240434,0.0,0.0,5.050627660338535,12.03026459453133,0.0,0.125,1,1,1.8934
*Cc1ccc(Nc2ccc(*)s2)cc1,0.3616476652389351,2.105655381485372,3.993852488626015,2.4050966897064106,-1.2799999999999998,81.6074966059357,0.0,6.923737199690624,41.96165390246666,10.688468251371429,0.0,0.0,6.923737199690624,0.0,0.0909090909090909,0,1,1.8937
*Cc1ccc(Nc2ccc(*)cc2)cc1,0.3374320795045902,2.1088517120273824,4.496287800685112,1.960844420576497,-1.7599999999999991,83.77605346091558,0.0,6.923737199690624,54.09438803938988,11.374772549367124,0.0,0.0,6.923737199690624,0.0,0.0769230769230769,0,2,1.8879
*Cc1ccc(NC(*)=S)cc1,0.1717302059712774,2.709147824373649,2.879044740871124,1.251366449409955,-0.89,65.46612296547345,0.0,6.923737199690624,29.82891976554344,5.687386274683562,0.0,5.491417678502805,6.923737199690624,0.0,0.125,1,1,1.9161
*Cc1ccc(Oc2ccc(*)s2)cc1,0.321647665238935,2.105655381485372,3.9021007790898783,2.263304961440972,-1.2799999999999998,81.1518220729301,0.0,6.923737199690624,41.96165390246666,0.0,10.812719368572116,0.0,6.923737199690624,0.0,0.0909090909090909,0,1,1.8289
*Cc1ccc(OC(*)=S)cc1,0.0606190948601662,2.709147824373649,2.787293031334987,1.1662030002076451,-0.89,65.01044843246785,0.0,6.923737199690624,29.82891976554344,0.0,5.749511833283905,5.553543237103148,6.923737199690624,0.0,0.125,1,1,1.8273
*CCc1ccc(-c2ccc(*)s2)s1,0.3998714254220207,2.241849543084424,3.741417176566919,3.759890903511283,-0.6000000000000001,80.29510320390236,0.0,13.344558822616634,29.14261546754774,0.0,0.0,0.0,6.4208216229260096,0.0,0.2,0,0,1.9248
*CCc1ccc(C(*)=S)s1,0.257619992441421,2.732617316782816,2.626609428812028,2.4182194182335603,-0.21,64.15372956344012,0.0,13.344558822616634,21.88702852432582,0.0,0.0,5.36748289551624,6.4208216229260096,0.0,0.2857142857142857,1,0,2.0043
*CCc1ccc(O*)s1,0.095582955404384,2.591816305336146,2.3766094288120274,1.8230576624236183,-0.5,51.8609609613048,0.0,13.344558822616634,17.00988133062452,0.0,5.0632075352882095,0.0,6.4208216229260096,0.0,0.3333333333333333,0,0,1.7996
*CCc1ccc(-c2ccc(*)s2)cc1,0.3808349080372889,2.231956505158513,4.243852488626016,2.8443924216911056,-1.08,82.46366005888224,0.0,13.344558822616634,41.96165390246666,0.0,0.0,0.0,6.4208216229260096,0.0,0.1666666666666666,0,1,1.9106
*CCc1ccc(C(*)=S)cc1,0.2214278628117914,2.780862288870475,3.1290447408711244,1.5961642983766868,-0.6900000000000001,66.32228641841999,0.0,13.344558822616634,35.392371257240434,0.0,0.0,5.36748289551624,6.4208216229260096,0.0,0.2222222222222222,1,1,1.9173
*CCc1ccc(O*)cc1,0.0593908257747543,2.664537066654608,2.879044740871124,1.2120270046047006,-0.98,54.029517816284674,0.0,13.344558822616634,29.82891976554344,0.0,5.749511833283905,0.0,6.4208216229260096,0.0,0.25,0,1,1.7865
*CCCc1ccc(*)s1,0.481369992441421,2.422977777805392,2.672485283580096,1.8067929759762784,-0.3,53.49211042456781,0.0,19.765380445542643,17.00988133062452,0.0,0.0,0.0,6.4208216229260096,0.0,0.4285714285714285,0,0,1.7538
*CCCc1ccc(*)cc1,0.4275389739229025,2.51863794324683,3.1749205956391924,1.2527209364133831,-0.78,55.66066727954769,0.0,19.765380445542643,29.82891976554344,0.0,0.0,0.0,6.4208216229260096,0.0,0.3333333333333333,0,1,1.7489
*CCCC(*)=O,0.0598611111111111,2.8219389370591843,1.557677535825205,0.2788387679126026,-0.33,30.84607815274402,0.0,19.765380445542643,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,0.75,0,0,1.6556
*CCCC(*)=S,0.4302314814814815,2.8219389370591843,1.557677535825205,0.482962913144534,0.09,37.35073678410558,0.0,19.765380445542643,0.0,0.0,0.0,5.36748289551624,0.0,0.0,0.75,1,0,1.7702
*CCC(=O)c1ccc(*)s1,0.3080366591080876,2.685447835960937,2.6266094288120274,1.8111175179246723,-0.6300000000000001,57.64907093207856,0.0,13.344558822616634,17.00988133062452,0.0,0.0,5.783244946364939,0.0,0.0,0.2857142857142857,0,0,1.8757
*CCC(=O)c1ccc(*)cc1,0.3004603647014361,2.753742758109602,3.129044740871124,1.2672708608387395,-1.11,59.817627787058434,0.0,13.344558822616634,29.82891976554344,0.0,0.0,5.783244946364939,0.0,0.0,0.2222222222222222,0,1,1.8245
*CCC(=O)C(*)=S,0.036712962962963,3.4904530666021536,1.5118016810571366,0.5685684235620754,-0.24,41.50769729161632,0.0,13.344558822616634,0.0,0.0,0.0,11.150727841881178,4.794537184071822,0.0,0.5,1,0,1.9627
*CCC(=S)O*,0.0830092592592592,3.002590528674132,1.2618016810571366,0.4082482904638629,-0.11,35.71958732084257,0.0,13.344558822616634,0.0,0.0,0.0,5.050627660338535,5.106527394840706,0.0,0.6666666666666666,1,0,1.8214
*CCNc1ccc(*)s1,0.441369992441421,2.422977777805392,2.422485283580096,1.5251298802098276,-0.5000000000000001,52.63594697162127,0.0,6.923737199690624,12.13273413692322,5.001081976687867,0.0,6.544756405912575,0.0,0.0,0.3333333333333333,0,0,1.8184
*CCNc1ccc(*)cc1,0.3997611961451247,2.51863794324683,2.9249205956391924,1.0473576580250157,-0.98,54.80450382660114,0.0,6.923737199690624,24.26546827384644,5.687386274683562,0.0,6.544756405912575,0.0,0.0,0.25,0,1,1.7816
*CCNC(*)=S,0.3191203703703704,2.8219389370591843,1.307677535825205,0.3415063509461096,-0.11,36.49457333115903,5.316788604006331,6.923737199690624,0.0,0.0,0.0,12.03617408441538,0.0,0.0,0.6666666666666666,1,0,1.8641
*CCON*,0.2959722222222222,2.3390923149762908,0.9927992798267444,0.1020620726159657,-0.08,24.26518321921723,5.896975471277056,6.923737199690624,0.0,0.0,0.0,6.606881964512918,4.8375885837366335,0.0,1.0,0,0,1.7034
*CC(=O)c1ccc(-c2ccc(*)s2)s1,0.2018022224321827,2.3118804253974456,3.69554132179885,3.713930068140349,-0.9300000000000002,84.4520637114131,0.0,6.923737199690624,29.14261546754774,0.0,0.0,5.783244946364939,0.0,0.0,0.1,0,0,2.0695
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,0.1884161627614008,2.3116410931172133,4.197976633857946,3.058935457619013,-1.41,86.620620566393,0.0,6.923737199690624,41.27534960447096,0.0,0.0,5.783244946364939,0.0,0.0,0.0833333333333333,0,1,2.0173
*CC(=O)c1ccc(C(*)=O)s1,0.1572741874527589,2.9120812188252145,2.580733574043959,2.0044074526648674,-0.9600000000000002,61.80603143958931,0.0,6.923737199690624,21.88702852432582,0.0,0.0,12.069405469494496,0.0,0.0,0.1428571428571428,0,0,1.9246
*CC(=O)c1ccc(C(*)=S)s1,0.1305413832199545,2.9120812188252145,2.580733574043959,2.3722585828626253,-0.5400000000000001,68.31069007095087,0.0,6.923737199690624,21.88702852432582,0.0,0.0,11.150727841881178,0.0,0.0,0.1428571428571428,1,0,2.0669
*CC(=O)c1ccc(O*)s1,0.0314956538170823,2.7991216323578683,2.330733574043959,1.7770968270526837,-0.8300000000000001,56.01792146881555,0.0,6.923737199690624,17.00988133062452,0.0,5.0632075352882095,5.783244946364939,0.0,0.0,0.1666666666666666,0,0,1.9109
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,0.1853811833375324,2.2889549831233023,4.197976633857946,2.808656968797133,-1.41,86.620620566393,0.0,6.923737199690624,41.96165390246666,0.0,0.0,5.783244946364939,0.0,0.0,0.0833333333333333,0,1,2.0511
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,0.1744805949621964,2.28940133813224,4.700411945917043,2.258442301015857,-1.89,88.78917742137288,0.0,6.923737199690624,54.09438803938988,0.0,0.0,5.783244946364939,0.0,0.0,0.0714285714285714,0,2,1.9046
*CC(=O)c1ccc(C(*)=O)cc1,0.1506075207860921,2.9340419411151166,3.0831688861030555,1.324726585087198,-1.44,63.97458829456919,0.0,6.923737199690624,35.392371257240434,0.0,0.0,12.069405469494496,0.0,0.0,0.1111111111111111,0,1,1.8797
*CC(=O)c1ccc(C(*)=S)cc1,0.1242765022675735,2.9340419411151166,3.0831688861030555,1.5604288454827142,-1.02,70.47924692593077,0.0,6.923737199690624,35.392371257240434,0.0,0.0,11.150727841881178,0.0,0.0,0.1111111111111111,1,1,2.0297
*CC(=O)c1ccc(O*)cc1,0.0377605347694633,2.843524062030637,2.8331688861030555,1.176291551710728,-1.31,58.18647832379543,0.0,6.923737199690624,29.82891976554344,0.0,5.749511833283905,5.783244946364939,0.0,0.0,0.125,0,1,1.7866
*CC(=O)Cc1ccc(*)s1,0.2830697278911565,2.5725016835725403,2.5837162099985758,1.6952297027451166,-0.6300000000000001,57.64907093207856,0.0,13.344558822616634,17.00988133062452,0.0,0.0,5.783244946364939,11.21535880699783,0.0,0.2857142857142857,0,0,1.799
*CC(=O)Cc1ccc(*)cc1,0.2612207105064248,2.6449316670687724,3.086151522057672,1.188562035402568,-1.11,59.817627787058434,0.0,13.344558822616634,29.82891976554344,0.0,0.0,5.783244946364939,11.21535880699783,0.0,0.2222222222222222,0,1,1.7624
*CC(=O)CC(*)=O,0.1905555555555556,3.3954996118673995,1.4689084622436843,0.2693375672974064,-0.66,35.003038660254774,0.0,13.344558822616634,0.0,0.0,0.0,12.069405469494496,9.589074368143644,0.0,0.5,0,0,1.7565
*CC(=O)CC(*)=S,0.1798148148148148,3.3954996118673995,1.4689084622436843,0.4136751345948128,-0.24,41.50769729161632,0.0,13.344558822616634,0.0,0.0,0.0,11.150727841881178,4.794537184071822,0.0,0.5,1,0,1.8167
*CC(=O)CO*,0.0177777777777777,3.002590528674132,1.199906061013292,0.1609876377148447,-0.37,29.21492868948101,0.0,6.923737199690624,0.0,0.0,0.0,12.390126910877855,9.901064578912528,0.0,0.6666666666666666,0,0,1.6922
*CC(=O)C(=S)c1ccc(*)s1,0.1659863945578231,2.8510623327042497,2.5807335740439594,2.339525779419452,-0.54,68.31069007095087,0.0,6.923737199690624,17.00988133062452,0.0,0.0,10.647812265116563,4.794537184071822,0.0,0.1428571428571428,1,0,2.0529
*CC(=O)C(=S)c1ccc(*)cc1,0.1441373771730915,2.898667675015539,3.083168886103056,1.6970502055861756,-1.02,70.47924692593075,0.0,6.923737199690624,29.82891976554344,0.0,0.0,10.647812265116563,4.794537184071822,0.0,0.1111111111111111,1,1,2.03
*CC(=O)C(=S)C(*)=O,0.018472222222222,4.053443249785434,1.4659258262890684,0.6569567712103939,-0.5700000000000001,45.66465779912708,0.0,6.923737199690624,0.0,0.0,0.0,16.93397278824612,9.589074368143644,0.0,0.25,1,0,2.1903
*CC(=O)C(=S)O*,0.0648148148148148,3.643224945571916,1.2159258262890684,0.4553418012614795,-0.44,39.87654782835332,0.0,6.923737199690624,0.0,0.0,0.0,10.833872606703473,9.901064578912528,0.0,0.3333333333333333,1,0,1.9836
*CC(=O)Nc1ccc(*)s1,0.2146759259259261,2.5725016835725403,2.3766094288120274,1.4462427331767054,-0.8300000000000001,56.79290747913202,0.0,6.923737199690624,12.13273413692322,5.001081976687867,0.0,5.907179729351506,4.794537184071822,0.0,0.1666666666666666,0,0,1.8784
*CC(=O)Nc1ccc(*)cc1,0.1860128495842783,2.6449316670687724,2.879044740871124,1.0019904640467918,-1.31,58.96146433411189,0.0,6.923737199690624,24.26546827384644,5.687386274683562,0.0,5.907179729351506,4.794537184071822,0.0,0.125,0,1,1.8294
*CC(=O)NC(*)=O,0.0045833333333331,3.3954996118673995,1.2618016810571369,0.1904504202642842,-0.8600000000000001,34.14687520730822,5.316788604006331,6.923737199690624,0.0,4.794537184071822,0.0,12.317275035467627,4.794537184071822,0.0,0.3333333333333333,0,0,1.7864
*CC(=O)NC(*)=S,0.0687037037037037,3.3954996118673995,1.2618016810571369,0.2925124928802499,-0.44,40.65153383866978,5.316788604006331,6.923737199690624,0.0,0.0,0.0,11.39859740785431,4.794537184071822,0.0,0.3333333333333333,1,0,1.9255
*CC(=O)Oc1ccc(*)s1,0.0353240740740739,2.5725016835725403,2.2848577192758905,1.3359374115486962,-0.8300000000000001,56.33723294612643,0.0,6.923737199690624,12.13273413692322,0.0,5.0632075352882095,5.969305287951849,4.794537184071822,0.0,0.1666666666666666,0,0,1.8447
*CC(=O)OC(*)=O,0.0763425925925926,3.3954996118673995,1.170049971521,0.1555021169820366,-0.8600000000000001,33.69120067430263,0.0,6.923737199690624,0.0,4.794537184071822,0.0,12.441526152668311,9.53140013787187,0.0,0.3333333333333333,0,0,1.7033
*CC(=O)OC(*)=S,0.0424074074074074,3.3954996118673995,1.170049971521,0.2388354503153699,-0.44,40.195859305664186,0.0,6.923737199690624,0.0,0.0,0.0,11.522848525054997,9.53140013787187,0.0,0.3333333333333333,1,0,1.7532
*CC(=S)c1ccc(C(*)=S)s1,0.1985685941043083,2.9120812188252145,2.580733574043959,2.740109713060383,-0.12,74.81534870231243,0.0,6.923737199690624,21.88702852432582,0.0,0.0,10.232050214267865,0.0,0.0,0.1428571428571428,2,0,2.4487
*CC(=S)c1ccc(O*)s1,0.0365315570672712,2.7991216323578683,2.330733574043959,2.1449479572504413,-0.4100000000000001,62.52258010017711,0.0,6.923737199690624,17.00988133062452,0.0,5.0632075352882095,4.864567318751625,0.0,0.0,0.1666666666666666,1,0,2.1619
*CC(=S)c1ccc(N*)cc1,0.2643227985638698,2.843524062030637,2.879044740871124,1.4425777152849564,-0.8900000000000001,65.25615147887812,0.0,6.923737199690624,29.82891976554344,5.687386274683562,0.0,4.864567318751625,0.0,0.0,0.125,1,1,2.1325
*CC(=S)c1ccc(O*)cc1,0.0143227985638698,2.843524062030637,2.8331688861030555,1.411993812106244,-0.8900000000000001,64.69113695515699,0.0,6.923737199690624,29.82891976554344,0.0,5.749511833283905,4.864567318751625,0.0,0.0,0.125,1,1,1.9879
*CC(=S)CC(*)=S,0.3131481481481482,3.3954996118673995,1.4689084622436843,0.5580127018922192,0.18,48.01235592297789,0.0,13.344558822616634,0.0,0.0,0.0,10.232050214267865,0.0,0.0,0.5,2,0,1.9346
*CC(=S)CO*,0.151111111111111,3.002590528674132,1.199906061013292,0.2788387679126026,0.0499999999999999,35.71958732084257,0.0,6.923737199690624,0.0,0.0,0.0,11.471449283264544,5.106527394840706,0.0,0.6666666666666666,1,0,1.8843
*CC(=S)C(=O)C(*)=S,0.0231481481481485,4.053443249785434,1.4659258262890684,0.7167433491449189,-0.15,52.16931643048864,0.0,6.923737199690624,0.0,0.0,0.0,16.015295160632803,4.794537184071822,0.0,0.25,2,0,2.1951
*CC(=S)C(=O)O*,0.2129629629629625,3.643224945571916,1.2159258262890684,0.3943375672974064,-0.44,39.87654782835332,0.0,6.923737199690624,0.0,0.0,0.0,10.833872606703476,9.901064578912528,0.0,0.3333333333333333,1,0,1.92
*CC(=S)NC(*)=S,0.202037037037037,3.3954996118673995,1.2618016810571369,0.3945745654962156,-0.02,47.15619247003134,5.316788604006331,6.923737199690624,0.0,0.0,0.0,10.479919780240996,0.0,0.0,0.3333333333333333,2,0,2.0504
*CC(=S)NO*,0.04,3.002590528674132,1.0118016810571369,0.1971687836487032,-0.15,34.817462367374,5.480096598121202,6.923737199690624,0.0,0.0,0.0,4.988502101738191,5.20725302477729,0.0,0.5,1,0,1.9431
*CC(=S)OC(*)=S,0.0909259259259258,3.3954996118673995,1.170049971521,0.3221687836487032,-0.02,46.70051793702575,0.0,6.923737199690624,0.0,0.0,0.0,10.604170897441684,4.736862953800049,0.0,0.3333333333333333,2,0,1.9523
*CNc1ccc(-c2ccc(*)cc2)s1,0.3539507747543461,2.2486693658517765,3.993852488626015,2.8750098925201337,-1.28,81.6074966059357,0.0,0.0,36.39820241076966,5.001081976687867,0.0,7.04767198267719,0.0,1.2400110754178215,0.0909090909090909,0,1,1.9424
*CNc1ccc(C(*)=O)s1,0.140528155706727,2.732617316782816,2.3766094288120274,1.8204818875659885,-0.8300000000000001,56.79290747913202,0.0,0.0,17.00988133062452,5.001081976687867,0.0,13.333832505806743,0.0,1.1710610355253213,0.1666666666666666,0,0,2.0195
*CNc1ccc(C(*)=S)s1,0.2298422146636431,2.732617316782816,2.3766094288120274,2.1883330177637466,-0.4100000000000001,63.297566110493584,0.0,0.0,17.00988133062452,5.001081976687867,0.0,12.41515487819343,0.0,1.239088246409675,0.1666666666666666,1,0,2.251
*CNc1ccc(N*)s1,0.3178051776266061,2.591816305336146,2.172485283580096,1.6365563224671096,-0.7000000000000002,51.5698120320794,0.0,0.0,12.13273413692322,10.002163953375732,0.0,7.04767198267719,0.0,1.2601577853363568,0.2,0,0,1.8551
*CNc1ccc(O*)s1,0.0678051776266061,2.591816305336146,2.1266094288120274,1.5931712619538048,-0.7000000000000002,51.00479750835826,0.0,0.0,12.13273413692322,5.001081976687867,5.0632075352882095,7.04767198267719,0.0,1.2323800075585791,0.2,0,0,1.8497
*CNc1ccc(-c2ccc(*)s2)cc1,0.3684892290249433,2.231956505158513,3.993852488626015,2.690805838599375,-1.2800000000000002,81.6074966059357,0.0,0.0,36.39820241076966,5.687386274683562,0.0,7.04767198267719,0.0,1.2296992052994038,0.0909090909090909,0,1,1.9541
*CNc1ccc(C(*)=O)cc1,0.1693506708238852,2.780862288870475,2.879044740871124,1.2068754548894405,-1.31,58.96146433411189,0.0,0.0,29.82891976554344,5.687386274683562,0.0,13.333832505806743,0.0,1.1678254913076342,0.125,0,1,1.9491
*CNc1ccc(N*)cc1,0.2889826625094481,2.664537066654608,2.6749205956391924,1.0890243246916822,-1.1800000000000002,53.73836888705927,0.0,0.0,24.26546827384644,11.374772549367124,0.0,7.04767198267719,0.0,1.2367561885865457,0.1428571428571428,0,1,1.8632
*CNc1ccc(O*)cc1,0.0389826625094481,2.664537066654608,2.629044740871124,1.05844042151297,-1.1800000000000002,53.17335436333813,0.0,0.0,24.26546827384644,5.687386274683562,5.749511833283905,7.04767198267719,0.0,1.2163480253212398,0.1428571428571428,0,1,1.8414
*CNCc1ccc(*)s1,0.4535922146636432,2.422977777805392,2.3795920647666438,1.6230609190964134,-0.3400000000000001,52.63594697162127,5.316788604006331,6.544756405912575,17.00988133062452,0.0,0.0,7.04767198267719,6.544756405912575,1.3229355631141346,0.3333333333333333,0,0,1.7813
*CNCc1ccc(*)cc1,0.4071308106575964,2.51863794324683,2.88202737682574,1.1163932517538648,-0.8200000000000001,54.80450382660114,5.316788604006331,6.544756405912575,29.82891976554344,0.0,0.0,7.04767198267719,6.544756405912575,1.301216695011338,0.25,0,1,1.7745
*CNCC(*)=O,0.0026388888888888,2.8219389370591843,1.2647843170117528,0.1971687836487032,-0.37,29.989914699797477,5.316788604006331,0.0,0.0,0.0,0.0,19.87858891171932,4.794537184071822,1.1645833333333333,0.6666666666666666,0,0,1.7201
*CNCC(*)=S,0.3677314814814815,2.8219389370591843,1.2647843170117528,0.3415063509461096,0.0499999999999999,36.49457333115903,5.316788604006331,0.0,0.0,0.0,0.0,18.959911284106006,0.0,1.2979166666666666,0.6666666666666666,1,0,1.8901
*CNCN*,0.4556944444444444,2.3390923149762908,1.0606601717798212,0.1249999999999999,-0.08,24.76681925274485,11.050456081168516,0.0,0.0,0.0,0.0,13.716363171576331,0.0,1.3325,1.0,0,0,1.7262
*CNCO*,0.2056944444444444,2.3390923149762908,0.9957819157813604,0.1020620726159657,-0.08,24.201804729023717,5.316788604006331,0.0,0.0,0.0,0.0,13.778488730176674,5.106527394840706,1.27,1.0,0,0,1.6697
*CNC(=O)c1ccc(*)s1,0.1354629629629631,2.685447835960937,2.3766094288120274,1.651306045616305,-0.8300000000000001,56.79290747913201,5.316788604006331,0.0,17.00988133062452,0.0,0.0,12.954851712028695,0.0,0.960667044595616,0.1666666666666666,0,0,1.8558
*CNC(=O)C(*)=S,0.0257870370370369,3.4904530666021536,1.2618016810571369,0.4386502402209702,-0.44,40.65153383866978,5.316788604006331,0.0,0.0,0.0,0.0,18.32233460754493,4.794537184071822,0.9356481481481482,0.3333333333333333,1,0,1.9972
*CNC(=S)c1ccc(*)s1,0.3728514739229025,2.685447835960937,2.3766094288120274,2.163494743111469,-0.41,63.29756611049358,5.316788604006331,0.0,17.00988133062452,0.0,0.0,12.03617408441538,0.0,1.1690003779289493,0.1666666666666666,1,0,1.9675
*CNC(=S)c1ccc(*)cc1,0.3480794123204838,2.753742758109602,2.879044740871124,1.5210191692781927,-0.89,65.46612296547346,5.316788604006331,0.0,29.82891976554344,0.0,0.0,12.03617408441538,0.0,1.1472815098261526,0.125,1,1,1.8914
*CNC(=S)C(*)=O,0.1878240740740739,3.4904530666021536,1.2618016810571369,0.480925734902411,-0.44,40.651533838669785,5.316788604006331,0.0,0.0,0.0,0.0,18.32233460754493,4.794537184071822,1.0106481481481482,0.3333333333333333,1,0,2.0233
*CNC(=S)N*,0.2705092592592593,3.002590528674132,1.0576775358252053,0.3048946985944281,-0.31,35.42843839161716,11.050456081168516,0.0,0.0,0.0,0.0,12.160108867401949,0.0,1.178564814814815,0.5,1,0,1.8071
*CNC(=S)O*,0.0205092592592592,3.002590528674132,1.0118016810571369,0.2886751345948128,-0.31,34.863423867896024,5.316788604006331,0.0,0.0,0.0,0.0,12.22223442600229,5.106527394840706,1.116064814814815,0.5,1,0,1.8672
*CNOc1ccc(*)s1,0.3735922146636432,2.422977777805392,2.080733574043959,1.2942707448820296,-0.54,51.2781474851471,5.480096598121202,0.0,12.13273413692322,0.0,5.0632075352882095,7.04767198267719,0.0,1.1007133408919123,0.2,0,0,1.8539
*CNOc1ccc(*)cc1,0.3515752551020408,2.51863794324683,2.5831688861030555,0.8776695234608329,-1.02,53.44670434012698,5.480096598121202,0.0,24.26546827384644,0.0,5.749511833283905,7.04767198267719,0.0,1.0789944727891156,0.1428571428571428,0,1,1.8294
*CNOC(*)=S,0.1455092592592592,2.8219389370591843,0.9659258262890684,0.1971687836487032,-0.15,35.13677384468487,5.480096598121202,0.0,0.0,0.0,0.0,12.601215219780338,4.8375885837366335,1.0756944444444445,0.5,1,0,1.8633
*CNON*,0.2334722222222222,2.3390923149762908,0.7618016810571369,0.0721687836487032,-0.12,23.363058265748663,11.377072069398258,0.0,0.0,0.0,0.0,7.04767198267719,4.938314213673218,1.1102777777777777,1.0,0,0,1.7453
*COc1ccc(-c2ccc(*)cc2)s1,0.3416050957420005,2.2486693658517765,3.883098377859486,2.7731664370747238,-1.28,81.15182207293009,0.0,0.0,36.39820241076966,0.0,5.0632075352882095,7.109797541277533,0.0,0.9900110754178214,0.0909090909090909,0,1,1.9391
*COc1ccc(O*)s1,0.0400273998488284,2.591816305336146,2.015855318045498,1.4913278065083948,-0.7000000000000002,50.54912297535266,0.0,0.0,12.13273413692322,0.0,10.12641507057642,7.109797541277533,0.0,0.9823800075585788,0.2,0,0,1.795
*COc1ccc(O*)cc1,0.0185744992441421,2.664537066654608,2.518290630104594,0.9903990397689928,-1.1800000000000002,52.717679830332536,0.0,0.0,24.26546827384644,0.0,11.49902366656781,7.109797541277533,0.0,0.9663480253212396,0.1428571428571428,0,1,1.7891
*COC(=O)O*,0.2155555555555556,3.002590528674132,0.9010475702906076,0.1178511301977579,-0.73,27.903090703528868,0.0,0.0,0.0,4.794537184071822,0.0,13.265163170816292,9.843390348640757,0.6577314814814814,0.5,0,0,1.657
*COC(=S)O*,0.0419907407407407,3.002590528674132,0.9010475702906076,0.2357022603955158,-0.31,34.407749334890426,0.0,0.0,0.0,0.0,0.0,12.346485543202975,9.843390348640757,0.8660648148148148,0.5,1,0,1.8467
*CONC(*)=O,0.1250462962962963,2.8219389370591843,0.946923425058676,0.1138354503153699,-0.5700000000000001,28.63211521332331,5.480096598121202,0.0,0.0,4.794537184071822,0.0,13.519892847393654,4.8375885837366335,0.8034722222222223,0.5,0,0,1.7438
*CONO*,0.0320833333333333,2.3390923149762908,0.696923425058676,0.0589255650988789,-0.12,22.79804374202753,5.643404592236074,0.0,0.0,0.0,0.0,7.109797541277533,10.044841608513924,0.9088888888888887,1.0,0,0,1.7417
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,0.2109704492704129,1.9381423389123984,4.910919824192399,5.525236267409914,-1.2299999999999998,111.25505649074768,0.0,0.0,41.27534960447096,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0,0,2.705
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,0.131507359116486,2.349062263009113,3.796112076437508,4.183564782132192,-0.8400000000000001,95.1136828502854,0.0,0.0,34.01976266124904,0.0,0.0,11.653643418645796,0.0,0.0,0.0,1,0,2.3807
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,0.0305296779205508,2.3233777830440703,3.546112076437508,3.58840302632225,-1.13,82.8209142481501,0.0,0.0,29.142615467547746,0.0,5.0632075352882095,6.286160523129555,0.0,0.0,0.0,0,0,2.0521
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,0.2208649610236908,1.902325887568432,5.413355136251495,4.508815214631296,-1.7099999999999995,113.42361334572756,0.0,0.0,53.40808374139418,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0,1,2.5812
